season,round,race_date,circuit_id,driver_code,constructor_id,is_sprint_weekend,quali_position,track_n,grid,team,sprint,driver_form,track,champ,teammate,finish_position,status,classified,label,p_a1
2017,18,2017-10-29,rodriguez,MAG,haas,0,18,1,0.01426423,0.04371585,0.0,0.11258618,0.31762005,0.04531722,0.54545455,8,+1 Lap,1,0,0.00158529
2017,18,2017-10-29,rodriguez,GRO,haas,0,19,2,0.011109,0.04371585,0.0,0.1306557,0.2320538,0.08459215,0.45454545,15,+2 Laps,1,0,0.00147445
2017,19,2017-11-12,interlagos,BOT,mercedes,0,1,3,1.0,1.0,0.0,0.73036374,0.26861095,0.78678679,0.35294118,2,Finished,1,0,0.52021175
2017,19,2017-11-12,interlagos,VET,ferrari,0,2,3,0.77880078,0.5125,0.0,0.47663061,0.57666118,0.83183183,0.84615385,1,Finished,1,1,0.16086971
2017,19,2017-11-12,interlagos,RAI,ferrari,0,3,3,0.60653066,0.5125,0.0,0.44519647,0.26974602,0.53453453,0.15384615,3,Finished,1,0,0.03808461
2017,19,2017-11-12,interlagos,VER,red_bull,0,4,2,0.47236655,0.8,0.0,0.83756642,0.5193868,0.44444444,0.66666667,5,Finished,1,0,0.09796504
2017,19,2017-11-12,interlagos,RIC,red_bull,0,5,3,0.36787944,0.8,0.0,0.53707312,0.17217434,0.57657658,0.33333333,6,Finished,1,0,0.0349684
2017,19,2017-11-12,interlagos,PER,force_india,0,6,3,0.2865048,0.3875,0.0,0.4144114,0.33129207,0.27627628,0.625,9,Finished,1,0,0.0126456
2017,19,2017-11-12,interlagos,ALO,mclaren,0,7,3,0.22313016,0.08125,0.0,0.10843319,0.19763441,0.03303303,0.8,8,Finished,1,0,0.00353316
2017,19,2017-11-12,interlagos,HUL,renault,0,8,3,0.17377394,0.0875,0.0,0.01238291,0.34401828,0.1021021,0.71428571,10,+1 Lap,1,0,0.00316355
2017,19,2017-11-12,interlagos,SAI,renault,0,9,2,0.13533528,0.0875,0.0,0.21141125,0.33109338,0.16216216,0.83333333,11,+1 Lap,1,0,0.00396759
2017,19,2017-11-12,interlagos,MAS,williams,0,10,3,0.10539922,0.13125,0.0,0.20886355,0.16906125,0.10810811,0.6,7,Finished,1,0,0.00284445
2017,19,2017-11-12,interlagos,OCO,force_india,0,11,1,0.082085,0.3875,0.0,0.3769774,0.34918432,0.24924925,0.375,18,Accident,0,0,0.00572448
2017,19,2017-11-12,interlagos,GRO,haas,0,12,3,0.06392786,0.075,0.0,0.15659115,0.09735245,0.08408408,0.41666667,15,+2 Laps,1,0,0.00180146
2017,19,2017-11-12,interlagos,VAN,mclaren,0,13,0,0.04978707,0.08125,0.0,0.22341497,0.5,0.03903904,0.2,19,Accident,0,0,0.00228708
2017,19,2017-11-12,interlagos,MAG,haas,0,14,2,0.03877421,0.075,0.0,0.1626075,0.26648082,0.05705706,0.58333333,20,Accident,0,0,0.0020819
2017,19,2017-11-12,interlagos,HAR,toro_rosso,0,15,0,0.03019738,0.08125,0.0,0.05640784,0.5,0.0,0.5,17,Engine,0,0,0.00201237
2017,19,2017-11-12,interlagos,WEH,sauber,0,16,1,0.02351775,0.0,0.0,0.0712946,0.32699293,0.01501502,0.625,14,+1 Lap,1,0,0.00164404
2017,19,2017-11-12,interlagos,GAS,toro_rosso,0,17,0,0.01831564,0.08125,0.0,0.105999,0.5,0.0,0.5,12,+1 Lap,1,0,0.00206025
2017,19,2017-11-12,interlagos,STR,williams,0,18,0,0.01426423,0.13125,0.0,0.24782418,0.5,0.12012012,0.4,16,+2 Laps,1,0,0.00274326
2017,19,2017-11-12,interlagos,ERI,sauber,0,19,2,0.011109,0.0,0.0,0.02342503,0.18978746,0.0,0.375,13,+1 Lap,1,0,0.001148
2017,19,2017-11-12,interlagos,HAM,mercedes,0,20,3,0.0086517,1.0,0.0,1.0,1.0,1.0,0.64705882,4,Finished,1,0,0.10024331
2017,20,2017-11-26,yas_marina,BOT,mercedes,0,1,3,1.0,1.0,0.0,0.80823554,0.19230156,0.8115942,0.38888889,1,Finished,1,1,0.34001375
2017,20,2017-11-26,yas_marina,HAM,mercedes,0,2,3,0.77880078,1.0,0.0,0.93517401,1.0,1.0,0.61111111,2,Finished,1,0,0.44499688
2017,20,2017-11-26,yas_marina,VET,ferrari,0,3,3,0.60653066,0.81333333,0.0,0.76406925,0.56812509,0.87536232,0.85714286,3,Finished,1,0,0.11294161
2017,20,2017-11-26,yas_marina,RIC,red_bull,0,4,3,0.47236655,0.85333333,0.0,0.44762303,0.47332253,0.57971014,0.28571429,20,Hydraulics,0,0,0.0297458
2017,20,2017-11-26,yas_marina,RAI,ferrari,0,5,3,0.36787944,0.81333333,0.0,0.64458266,0.44365819,0.55942029,0.14285714,4,Finished,1,0,0.02170066
2017,20,2017-11-26,yas_marina,VER,red_bull,0,6,2,0.2865048,0.85333333,0.0,1.0,0.41182432,0.45797101,0.71428571,5,Finished,1,0,0.03048053
2017,20,2017-11-26,yas_marina,HUL,renault,0,7,3,0.22313016,0.04666667,0.0,0.05635138,0.33571271,0.10144928,0.75,6,Finished,1,0,0.0019416
2017,20,2017-11-26,yas_marina,PER,force_india,0,8,3,0.17377394,0.35333333,0.0,0.37170793,0.34331214,0.27246377,0.625,7,Finished,1,0,0.00392233
2017,20,2017-11-26,yas_marina,OCO,force_india,0,9,1,0.13533528,0.35333333,0.0,0.35379414,0.3385082,0.24057971,0.375,8,Finished,1,0,0.00289505
2017,20,2017-11-26,yas_marina,MAS,williams,0,10,3,0.10539922,0.15333333,0.0,0.26346746,0.37811751,0.12173913,0.63636364,10,+1 Lap,1,0,0.00188346
2017,20,2017-11-26,yas_marina,ALO,mclaren,0,11,3,0.082085,0.07333333,0.0,0.17882877,0.14219239,0.04347826,0.8,9,+1 Lap,1,0,0.00119275
2017,20,2017-11-26,yas_marina,SAI,renault,0,12,2,0.06392786,0.04666667,0.0,0.11436841,0.21343913,0.15652174,0.71428571,19,Wheel,0,0,0.00111348
2017,20,2017-11-26,yas_marina,VAN,mclaren,0,13,0,0.04978707,0.07333333,0.0,0.15643024,0.5,0.03768116,0.2,12,+1 Lap,1,0,0.00102293
2017,20,2017-11-26,yas_marina,MAG,haas,0,14,2,0.03877421,0.06666667,0.0,0.17128797,0.21343913,0.05507246,0.58333333,13,+1 Lap,1,0,0.0009682
2017,20,2017-11-26,yas_marina,STR,williams,0,15,0,0.03019738,0.15333333,0.0,0.20949062,0.5,0.11594203,0.36363636,18,+1 Lap,1,0,0.00131371
2017,20,2017-11-26,yas_marina,GRO,haas,0,16,3,0.02351775,0.06666667,0.0,0.12798654,0.15533261,0.08115942,0.41666667,11,+1 Lap,1,0,0.00078745
2017,20,2017-11-26,yas_marina,GAS,toro_rosso,0,17,0,0.01831564,0.00666667,0.0,0.12003045,0.5,0.0,0.5,16,+1 Lap,1,0,0.00089979
2017,20,2017-11-26,yas_marina,WEH,sauber,0,18,1,0.01426423,0.0,0.0,0.06552996,0.33152785,0.01449275,0.55555556,14,+1 Lap,1,0,0.00075407
2017,20,2017-11-26,yas_marina,ERI,sauber,0,19,2,0.011109,0.0,0.0,0.04844315,0.22076986,0.0,0.44444444,17,+1 Lap,1,0,0.00062819
2017,20,2017-11-26,yas_marina,HAR,toro_rosso,0,20,0,0.0086517,0.00666667,0.0,0.0396127,0.5,0.0,0.5,15,+1 Lap,1,0,0.00079777
2018,1,2018-03-25,albert_park,HAM,mercedes,0,1,3,1.0,0.0,0.0,1.0,1.0,0.0,0.5,2,Finished,1,0,0.48630908
2018,1,2018-03-25,albert_park,RAI,ferrari,0,2,3,0.77880078,0.0,0.0,1.0,0.29009376,0.0,0.5,3,Finished,1,0,0.12980923
2018,1,2018-03-25,albert_park,VET,ferrari,0,3,3,0.60653066,0.0,0.0,1.0,0.95377087,0.0,0.5,1,Finished,1,1,0.12092944
2018,1,2018-03-25,albert_park,VER,red_bull,0,4,3,0.47236655,0.0,0.0,1.0,0.29867087,0.0,0.5,6,Finished,1,0,0.04548374
2018,1,2018-03-25,albert_park,RIC,red_bull,0,5,3,0.36787944,0.0,0.0,1.0,0.30029346,0.0,0.5,4,Finished,1,0,0.03177702
2018,1,2018-03-25,albert_park,MAG,haas,0,6,3,0.2865048,0.0,0.0,1.0,0.04099824,0.0,0.5,17,Wheel,0,0,0.01957639
2018,1,2018-03-25,albert_park,GRO,haas,0,7,3,0.22313016,0.0,0.0,1.0,0.13611896,0.0,0.5,16,Wheel,0,0,0.01696117
2018,1,2018-03-25,albert_park,HUL,renault,0,8,3,0.17377394,0.0,0.0,1.0,0.26258444,0.0,0.5,7,Finished,1,0,0.0158076
2018,1,2018-03-25,albert_park,SAI,renault,0,9,3,0.13533528,0.0,0.0,1.0,0.25841096,0.0,0.5,10,Finished,1,0,0.01380194
2018,1,2018-03-25,albert_park,BOT,mercedes,0,10,3,0.10539922,0.0,0.0,1.0,0.44556459,0.0,0.5,8,Finished,1,0,0.01442613
2018,1,2018-03-25,albert_park,ALO,mclaren,0,11,2,0.082085,0.0,0.0,1.0,0.175,0.0,0.5,5,Finished,1,0,0.01075886
2018,1,2018-03-25,albert_park,VAN,mclaren,0,12,1,0.06392786,0.0,0.0,1.0,0.34219791,0.0,0.5,9,Finished,1,0,0.01152849
2018,1,2018-03-25,albert_park,PER,force_india,0,13,3,0.04978707,0.0,0.0,1.0,0.23646063,0.0,0.5,11,Finished,1,0,0.01010339
2018,1,2018-03-25,albert_park,STR,williams,0,14,1,0.03877421,0.0,0.0,1.0,0.3,0.0,0.5,14,Finished,1,0,0.01022629
2018,1,2018-03-25,albert_park,OCO,force_india,0,15,1,0.03019738,0.0,0.0,1.0,0.37688961,0.0,0.5,12,Finished,1,0,0.01054819
2018,1,2018-03-25,albert_park,HAR,toro_rosso,0,16,0,0.02351775,0.0,0.0,1.0,0.5,0.0,0.5,15,+1 Lap,1,0,0.0113574
2018,1,2018-03-25,albert_park,ERI,sauber,0,17,3,0.01831564,0.0,0.0,1.0,0.06517376,0.0,0.5,19,Steering,0,0,0.00792183
2018,1,2018-03-25,albert_park,LEC,sauber,0,18,0,0.01426423,0.0,0.0,1.0,0.5,0.0,0.5,13,Finished,1,0,0.01100112
2018,1,2018-03-25,albert_park,SIR,williams,0,19,0,0.011109,0.0,0.0,1.0,0.5,0.0,0.5,20,Brakes,0,0,0.01088221
2018,1,2018-03-25,albert_park,GAS,toro_rosso,0,20,0,0.0086517,0.0,0.0,1.0,0.5,0.0,0.5,18,Engine,0,0,0.01079049
2018,2,2018-04-08,bahrain,VET,ferrari,0,1,3,1.0,1.0,0.0,1.0,0.68495271,1.0,0.5,1,Finished,1,1,0.70513868
2018,2,2018-04-08,bahrain,RAI,ferrari,0,2,3,0.77880078,1.0,0.0,0.67032005,0.85644702,0.6,0.5,18,Wheel,0,0,0.19242974
2018,2,2018-04-08,bahrain,BOT,mercedes,0,3,3,0.60653066,0.55,0.0,0.24659696,0.60742779,0.16,0.5,2,Finished,1,0,0.02010516
2018,2,2018-04-08,bahrain,HAM,mercedes,0,4,3,0.47236655,0.55,0.0,0.81873075,1.0,0.72,0.5,3,Finished,1,0,0.04980658
2018,2,2018-04-08,bahrain,RIC,red_bull,0,5,3,0.36787944,0.5,0.0,0.54881164,0.56905065,0.48,0.5,20,Electrical,0,0,0.01421131
2018,2,2018-04-08,bahrain,GAS,toro_rosso,0,6,0,0.2865048,0.0,0.0,0.0,0.5,0.0,0.5,4,Finished,1,0,0.00183921
2018,2,2018-04-08,bahrain,MAG,haas,0,7,2,0.22313016,0.0,0.0,0.0,0.21956969,0.0,0.5,5,Finished,1,0,0.00118563
2018,2,2018-04-08,bahrain,HUL,renault,0,8,3,0.17377394,0.175,0.0,0.30119421,0.16209724,0.24,0.5,6,Finished,1,0,0.00207165
2018,2,2018-04-08,bahrain,OCO,force_india,0,9,1,0.13533528,0.0,0.0,0.11080316,0.38135721,0.0,0.5,10,+1 Lap,1,0,0.00112209
2018,2,2018-04-08,bahrain,SAI,renault,0,10,3,0.10539922,0.175,0.0,0.16529889,0.0,0.04,0.5,11,+1 Lap,1,0,0.00106254
2018,2,2018-04-08,bahrain,HAR,toro_rosso,0,11,0,0.082085,0.0,0.0,0.06081006,0.5,0.0,0.5,17,+1 Lap,1,0,0.00097149
2018,2,2018-04-08,bahrain,PER,force_india,0,12,3,0.06392786,0.0,0.0,0.13533528,0.2569101,0.0,0.5,16,+1 Lap,1,0,0.00081695
2018,2,2018-04-08,bahrain,ALO,mclaren,0,13,2,0.04978707,0.3,0.0,0.44932896,0.21956969,0.4,0.5,7,+1 Lap,1,0,0.00226456
2018,2,2018-04-08,bahrain,VAN,mclaren,0,14,2,0.03877421,0.3,0.0,0.20189652,0.22943755,0.08,0.5,8,+1 Lap,1,0,0.00130662
2018,2,2018-04-08,bahrain,VER,red_bull,0,15,3,0.03019738,0.5,0.0,0.36787944,0.14402803,0.32,0.5,19,Puncture,0,0,0.00230369
2018,2,2018-04-08,bahrain,GRO,haas,0,16,3,0.02351775,0.0,0.0,0.0,0.39806619,0.0,0.5,13,+1 Lap,1,0,0.0006861
2018,2,2018-04-08,bahrain,ERI,sauber,0,17,3,0.01831564,0.0,0.0,0.0,0.06415095,0.0,0.5,9,+1 Lap,1,0,0.00051813
2018,2,2018-04-08,bahrain,SIR,williams,0,18,0,0.01426423,0.0,0.0,0.0,0.5,0.0,0.5,15,+1 Lap,1,0,0.00072011
2018,2,2018-04-08,bahrain,LEC,sauber,0,19,0,0.011109,0.0,0.0,0.09071795,0.5,0.0,0.5,12,+1 Lap,1,0,0.00078583
2018,2,2018-04-08,bahrain,STR,williams,0,20,1,0.0086517,0.0,0.0,0.07427358,0.3,0.0,0.5,14,+1 Lap,1,0,0.00065394
2018,3,2018-04-15,shanghai,VET,ferrari,0,1,3,1.0,1.0,0.0,1.0,1.0,1.0,0.5,8,Finished,1,0,0.79970168
2018,3,2018-04-15,shanghai,RAI,ferrari,0,2,3,0.77880078,1.0,0.0,0.33516002,0.60119495,0.3,0.5,3,Finished,1,0,0.0765233
2018,3,2018-04-15,shanghai,BOT,mercedes,0,3,3,0.60653066,0.84615385,0.0,0.53266386,0.38652432,0.44,0.5,2,Finished,1,0,0.03933646
2018,3,2018-04-15,shanghai,HAM,mercedes,0,4,3,0.47236655,0.84615385,0.0,0.7445254,0.99063907,0.66,0.5,4,Finished,1,0,0.05963208
2018,3,2018-04-15,shanghai,VER,red_bull,0,5,3,0.36787944,0.30769231,0.0,0.18393972,0.48809311,0.16,0.5,5,Finished,1,0,0.00465219
2018,3,2018-04-15,shanghai,RIC,red_bull,0,6,3,0.2865048,0.30769231,0.0,0.27440582,0.59868365,0.24,0.5,1,Finished,1,1,0.0045043
2018,3,2018-04-15,shanghai,HUL,renault,0,7,3,0.22313016,0.23076923,0.0,0.33453683,0.08880718,0.28,0.5,6,Finished,1,0,0.00238302
2018,3,2018-04-15,shanghai,PER,force_india,0,8,3,0.17377394,0.01538462,0.0,0.09256118,0.21094289,0.0,0.5,12,Finished,1,0,0.00099422
2018,3,2018-04-15,shanghai,SAI,renault,0,9,3,0.13533528,0.23076923,0.0,0.15031709,0.28250151,0.02,0.5,9,Finished,1,0,0.00136937
2018,3,2018-04-15,shanghai,GRO,haas,0,10,3,0.10539922,0.15384615,0.0,0.04535898,0.17664076,0.0,0.5,17,Finished,1,0,0.00089136
2018,3,2018-04-15,shanghai,MAG,haas,0,11,2,0.082085,0.15384615,0.0,0.22466448,0.30900869,0.2,0.5,10,Finished,1,0,0.00129752
2018,3,2018-04-15,shanghai,OCO,force_india,0,12,1,0.06392786,0.01538462,0.0,0.13805102,0.38422862,0.02,0.5,11,Finished,1,0,0.000833
2018,3,2018-04-15,shanghai,ALO,mclaren,0,13,3,0.04978707,0.33846154,0.0,0.37526159,0.07699109,0.32,0.5,7,Finished,1,0,0.00164306
2018,3,2018-04-15,shanghai,VAN,mclaren,0,14,1,0.03877421,0.33846154,0.0,0.22424674,0.3,0.12,0.5,13,Finished,1,0,0.00136789
2018,3,2018-04-15,shanghai,HAR,toro_rosso,0,15,0,0.03019738,0.18461538,0.0,0.05078613,0.5,0.0,0.5,20,Collision damage,0,0,0.00093411
2018,3,2018-04-15,shanghai,SIR,williams,0,16,0,0.02351775,0.0,0.0,0.03040503,0.5,0.0,0.5,15,Finished,1,0,0.00067994
2018,3,2018-04-15,shanghai,GAS,toro_rosso,0,17,0,0.01831564,0.18461538,0.0,0.27440582,0.5,0.24,0.5,18,Finished,1,0,0.00137979
2018,3,2018-04-15,shanghai,STR,williams,0,18,1,0.01426423,0.0,0.0,0.07427358,0.3,0.0,0.5,14,Finished,1,0,0.00059002
2018,3,2018-04-15,shanghai,LEC,sauber,0,19,0,0.011109,0.03076923,0.0,0.10076056,0.5,0.0,0.5,19,Finished,1,0,0.00073572
2018,3,2018-04-15,shanghai,ERI,sauber,0,20,3,0.0086517,0.03076923,0.0,0.10094826,0.10324853,0.04,0.5,16,Finished,1,0,0.00055099
2018,4,2018-04-29,baku,VET,ferrari,0,1,2,1.0,0.98823529,0.0,1.0,0.77726991,1.0,0.5,4,Finished,1,0,0.59016788
2018,4,2018-04-29,baku,HAM,mercedes,0,2,2,0.77880078,1.0,0.0,0.90708857,0.58505431,0.83333333,0.33333333,1,Finished,1,1,0.18773989
2018,4,2018-04-29,baku,BOT,mercedes,0,3,2,0.60653066,1.0,0.0,0.83862771,0.75274972,0.74074074,0.66666667,14,Puncture,0,0,0.1326324
2018,4,2018-04-29,baku,RIC,red_bull,0,4,2,0.47236655,0.64705882,0.0,0.68940342,0.825,0.68518519,0.5,17,Collision,0,0,0.03917303
2018,4,2018-04-29,baku,VER,red_bull,0,5,2,0.36787944,0.64705882,0.0,0.3637539,0.26766459,0.33333333,0.5,16,Collision,0,0,0.00893213
2018,4,2018-04-29,baku,RAI,ferrari,0,6,2,0.2865048,0.98823529,0.0,0.59674259,0.38122884,0.55555556,0.5,2,Finished,1,0,0.02142524
2018,4,2018-04-29,baku,OCO,force_india,0,7,1,0.22313016,0.01176471,0.0,0.18313802,0.50659943,0.01851852,0.66666667,19,Collision,0,0,0.00172505
2018,4,2018-04-29,baku,PER,force_india,0,8,2,0.17377394,0.01176471,0.0,0.13172167,0.42688848,0.0,0.33333333,3,Finished,1,0,0.00107688
2018,4,2018-04-29,baku,HUL,renault,0,9,2,0.13533528,0.29411765,0.0,0.46156614,0.25086735,0.40740741,1.0,18,Accident,0,0,0.00391524
2018,4,2018-04-29,baku,SAI,renault,0,10,2,0.10539922,0.29411765,0.0,0.22368529,0.30737799,0.05555556,0.0,5,Finished,1,0,0.00122361
2018,4,2018-04-29,baku,STR,williams,0,11,1,0.082085,0.0,0.0,0.09918145,0.67644871,0.0,0.5,8,Finished,1,0,0.00105072
2018,4,2018-04-29,baku,SIR,williams,0,12,0,0.06392786,0.0,0.0,0.05413527,0.5,0.0,0.5,20,Collision,0,0,0.00081087
2018,4,2018-04-29,baku,ALO,mclaren,0,13,2,0.04978707,0.32941176,0.0,0.46813799,0.28338193,0.40740741,1.0,7,Finished,1,0,0.00333389
2018,4,2018-04-29,baku,LEC,sauber,0,14,0,0.03877421,0.02352941,0.0,0.10186288,0.5,0.0,0.5,6,Finished,1,0,0.00082723
2018,4,2018-04-29,baku,MAG,haas,0,15,2,0.03019738,0.12941176,0.0,0.27358172,0.36459688,0.2037037,0.5,13,Finished,1,0,0.00124368
2018,4,2018-04-29,baku,VAN,mclaren,0,16,1,0.02351775,0.32941176,0.0,0.24001254,0.36222655,0.11111111,0.0,9,Finished,1,0,0.00113947
2018,4,2018-04-29,baku,GAS,toro_rosso,0,17,0,0.01831564,0.14117647,0.0,0.25914079,0.5,0.22222222,0.5,12,Finished,1,0,0.00137345
2018,4,2018-04-29,baku,ERI,sauber,0,18,2,0.01426423,0.02352941,0.0,0.11202881,0.26296793,0.03703704,0.5,11,Finished,1,0,0.0006554
2018,4,2018-04-29,baku,HAR,toro_rosso,0,19,0,0.011109,0.14117647,0.0,0.04521161,0.5,0.0,0.5,10,Finished,1,0,0.00086177
2018,4,2018-04-29,baku,GRO,haas,0,20,2,0.0086517,0.12941176,0.0,0.05852414,0.25778854,0.0,0.5,15,Accident,0,0,0.0006922
2018,5,2018-05-13,catalunya,HAM,mercedes,0,1,3,1.0,0.96491228,0.0,1.0,0.86830911,1.0,0.33333333,1,Finished,1,1,0.63197804
2018,5,2018-05-13,catalunya,BOT,mercedes,0,2,3,0.77880078,0.96491228,0.0,0.62019216,0.36284315,0.57142857,0.66666667,2,Finished,1,0,0.11044243
2018,5,2018-05-13,catalunya,VET,ferrari,0,3,3,0.60653066,1.0,0.0,0.92018933,1.0,0.94285714,0.33333333,4,Finished,1,0,0.16695122
2018,5,2018-05-13,catalunya,RAI,ferrari,0,4,3,0.47236655,1.0,0.0,0.71081917,0.49150929,0.68571429,0.66666667,17,Turbo,0,0,0.05406572
2018,5,2018-05-13,catalunya,VER,red_bull,0,5,3,0.36787944,0.48245614,0.0,0.26900771,0.47295955,0.25714286,0.5,3,Finished,1,0,0.00705729
2018,5,2018-05-13,catalunya,RIC,red_bull,0,6,3,0.2865048,0.48245614,0.0,0.509836,0.74245228,0.52857143,0.5,5,Finished,1,0,0.01059447
2018,5,2018-05-13,catalunya,MAG,haas,0,7,2,0.22313016,0.09649123,0.0,0.23218491,0.24043666,0.15714286,0.5,6,+1 Lap,1,0,0.00179339
2018,5,2018-05-13,catalunya,ALO,mclaren,0,8,3,0.17377394,0.31578947,0.0,0.44534986,0.06826576,0.4,1.0,8,+1 Lap,1,0,0.00356174
2018,5,2018-05-13,catalunya,SAI,renault,0,9,3,0.13533528,0.30701754,0.0,0.31333205,0.40641492,0.18571429,0.0,7,+1 Lap,1,0,0.00179941
2018,5,2018-05-13,catalunya,GRO,haas,0,10,3,0.10539922,0.09649123,0.0,0.04328048,0.17780466,0.0,0.5,18,Collision,0,0,0.00081962
2018,5,2018-05-13,catalunya,VAN,mclaren,0,11,1,0.082085,0.31578947,0.0,0.24395705,0.3,0.11428571,0.0,15,Gearbox,0,0,0.00122371
2018,5,2018-05-13,catalunya,GAS,toro_rosso,0,12,0,0.06392786,0.11403509,0.0,0.228117,0.5,0.17142857,0.5,19,Collision,0,0,0.0013137
2018,5,2018-05-13,catalunya,OCO,force_india,0,13,1,0.04978707,0.14035088,0.0,0.13543646,0.54361153,0.01428571,0.66666667,16,Oil leak,0,0,0.00116799
2018,5,2018-05-13,catalunya,LEC,sauber,0,14,0,0.03877421,0.0877193,0.0,0.196429,0.5,0.11428571,0.33333333,10,+2 Laps,1,0,0.00098616
2018,5,2018-05-13,catalunya,PER,force_india,0,15,3,0.03019738,0.14035088,0.0,0.31806758,0.49596403,0.21428571,0.33333333,9,+2 Laps,1,0,0.00127308
2018,5,2018-05-13,catalunya,HUL,renault,0,16,3,0.02351775,0.30701754,0.0,0.34134301,0.24538281,0.31428571,1.0,20,Collision,0,0,0.00201202
2018,5,2018-05-13,catalunya,ERI,sauber,0,17,3,0.01831564,0.0877193,0.0,0.12739842,0.15404596,0.02857143,0.66666667,13,+2 Laps,1,0,0.00071537
2018,5,2018-05-13,catalunya,SIR,williams,0,18,0,0.01426423,0.03508772,0.0,0.04003477,0.5,0.0,0.5,14,+3 Laps,1,0,0.00070236
2018,5,2018-05-13,catalunya,STR,williams,0,19,1,0.011109,0.03508772,0.0,0.15452237,0.32699293,0.05714286,0.5,11,+2 Laps,1,0,0.00071787
2018,5,2018-05-13,catalunya,HAR,toro_rosso,0,20,0,0.0086517,0.11403509,0.0,0.08784833,0.5,0.01428571,0.5,12,+2 Laps,1,0,0.0008244
2018,6,2018-05-27,monaco,RIC,red_bull,0,1,3,1.0,0.52287582,0.0,0.49485108,0.81854955,0.49473684,0.66666667,1,Finished,1,1,0.29904161
2018,6,2018-05-27,monaco,VET,ferrari,0,2,3,0.77880078,0.82352941,0.0,0.8282155,1.0,0.82105263,0.33333333,2,Finished,1,0,0.32370714
2018,6,2018-05-27,monaco,HAM,mercedes,0,3,3,0.60653066,1.0,0.0,1.0,0.74509577,1.0,0.5,3,Finished,1,0,0.25246893
2018,6,2018-05-27,monaco,RAI,ferrari,0,4,3,0.47236655,0.82352941,0.0,0.53478069,0.55904752,0.50526316,0.66666667,4,Finished,1,0,0.04939644
2018,6,2018-05-27,monaco,BOT,mercedes,0,5,3,0.36787944,1.0,0.0,0.66936139,0.36994605,0.61052632,0.5,5,Finished,1,0,0.04148899
2018,6,2018-05-27,monaco,OCO,force_india,0,6,1,0.2865048,0.11764706,0.0,0.10189484,0.35436574,0.01052632,0.66666667,6,Finished,1,0,0.00367046
2018,6,2018-05-27,monaco,ALO,mclaren,0,7,2,0.22313016,0.26143791,0.0,0.39612755,0.3857376,0.33684211,1.0,20,Gearbox,0,0,0.00695249
2018,6,2018-05-27,monaco,SAI,renault,0,8,3,0.17377394,0.26797386,0.0,0.31032604,0.34744082,0.2,0.0,10,Finished,1,0,0.00299872
2018,6,2018-05-27,monaco,PER,force_india,0,9,3,0.13533528,0.11764706,0.0,0.28929714,0.39616717,0.17894737,0.33333333,12,Finished,1,0,0.00244558
2018,6,2018-05-27,monaco,GAS,toro_rosso,0,10,0,0.10539922,0.08496732,0.0,0.1716225,0.5,0.12631579,0.5,7,Finished,1,0,0.00207239
2018,6,2018-05-27,monaco,HUL,renault,0,11,3,0.082085,0.26797386,0.0,0.25680743,0.18130871,0.23157895,1.0,8,Finished,1,0,0.00282192
2018,6,2018-05-27,monaco,VAN,mclaren,0,12,1,0.06392786,0.26143791,0.0,0.18353967,0.3,0.08421053,0.0,14,+1 Lap,1,0,0.00151913
2018,6,2018-05-27,monaco,SIR,williams,0,13,0,0.04978707,0.02614379,0.0,0.04851421,0.5,0.0,0.0,16,+1 Lap,1,0,0.00099737
2018,6,2018-05-27,monaco,LEC,sauber,0,14,0,0.03877421,0.07189542,0.0,0.18871945,0.5,0.09473684,0.5,18,Collision,0,0,0.00155995
2018,6,2018-05-27,monaco,GRO,haas,0,15,3,0.03019738,0.12418301,0.0,0.03256182,0.20378828,0.0,0.5,15,+1 Lap,1,0,0.00104928
2018,6,2018-05-27,monaco,HAR,toro_rosso,0,16,0,0.02351775,0.08496732,0.0,0.09353323,0.5,0.01052632,0.5,19,Collision,0,0,0.00128231
2018,6,2018-05-27,monaco,ERI,sauber,0,17,3,0.01831564,0.07189542,0.0,0.11831429,0.02529029,0.02105263,0.5,11,Finished,1,0,0.00090776
2018,6,2018-05-27,monaco,STR,williams,0,18,1,0.01426423,0.02614379,0.0,0.14977058,0.3,0.04210526,1.0,17,+2 Laps,1,0,0.00133897
2018,6,2018-05-27,monaco,MAG,haas,0,19,2,0.011109,0.12418301,0.0,0.26579044,0.25252603,0.2,0.5,13,Finished,1,0,0.00146312
2018,6,2018-05-27,monaco,VER,red_bull,0,20,3,0.0086517,0.52287582,0.0,0.36839503,0.25052722,0.34736842,0.33333333,9,Finished,1,0,0.00281746
2018,7,2018-06-10,villeneuve,VET,ferrari,0,1,3,1.0,0.74358974,0.0,0.81321256,0.61208529,0.87272727,0.5,1,Finished,1,1,0.45333206
2018,7,2018-06-10,villeneuve,BOT,mercedes,0,2,3,0.77880078,1.0,0.0,0.74702591,0.73777946,0.61818182,0.4,2,Finished,1,0,0.24738466
2018,7,2018-06-10,villeneuve,VER,red_bull,0,3,3,0.60653066,0.55769231,0.0,0.33977682,0.18844235,0.31818182,0.25,3,Finished,1,0,0.02178793
2018,7,2018-06-10,villeneuve,HAM,mercedes,0,4,3,0.47236655,1.0,0.0,1.0,1.0,1.0,0.6,5,Finished,1,0,0.20742587
2018,7,2018-06-10,villeneuve,RAI,ferrari,0,5,3,0.36787944,0.74358974,0.0,0.52394594,0.37868893,0.54545455,0.5,6,Finished,1,0,0.02416371
